Gender,Hight,GenType,HairColor,EyeColor,Income,WeeklyWorkingHoours,PlaceOfResidence,EmptyEyes
Female,166.40448127707148,J,Dark,Brown,355675.10869333416,44.06359198618955,Other,no
Male,185.28529220798652,K,Red,Brown,496409.6789127185,63.1287502600389,Copenhagen,yes
Male,178.85638671709134,J,Dark,Blue,269253.64913437143,39.762220900775155,Other,no
Female,165.86085423759837,J,Blond,Blue,242248.26174679858,44.2375825127442,Copenhagen,no
Male,177.91344486618746,J,Blond,Blue,269097.707380365,49.26127188973564,Other,yes
Female,167.26577850940285,J,Blond,Blue,322785.25969640695,29.144768190133963,Other,no
Female,156.6624615799115,I,Blond,Brown,464976.0510419218,60.96645714060594,Copenhagen,yes
Male,171.87065059388902,I,Dark,Green,266023.57422044803,36.72763369532078,Other,no
Female,161.7844421205423,I,Red,Green,350325.28157360083,37.670870527363704,Other,no
Female,159.7186981551182,I,Red,Brown,556180.5483435922,63.319979352031105,Other,no
Female,161.94779359014655,I,Blond,Blue,507763.2753430726,73.7149308817732,Other,yes
Female,160.4682940063616,I,Red,Blue,404042.03096745175,42.35983222176976,Other,no
Male,178.07616587058723,I,Red,Brown,180629.98098379633,18.479831124586575,Other,no
Male,181.36998938683095,J,Blond,Blue,423059.7423972364,43.71274370948556,Other,no
Female,165.0986312480061,I,Red,Blue,203695.45876237744,22.843026321862258,Other,no
Female,164.30269867836748,J,Dark,Green,249533.2698056596,31.4988406462731,Copenhagen,no
Male,181.8243048628997,J,Red,Brown,351255.63354074495,45.96373264735027,Other,yes
Male,178.14251750520646,J,Red,Green,440096.0881807097,48.15931230705539,Copenhagen,yes
Male,188.88955653785933,K,Blond,Blue,173611.5799286776,27.512699966597538,Copenhagen,no
Female,167.02732637503007,J,Red,Brown,358312.80505101004,46.906345976918196,Copenhagen,yes
Female,167.14135523282351,J,Dark,Green,418620.22169798915,60.38996330330133,Copenhagen,no
Male,177.3748494684403,I,Dark,Green,288041.5737778801,31.84891246959565,Copenhagen,no
Female,169.87760339462258,J,Red,Brown,399682.4389184251,55.87376203819261,Copenhagen,yes
Male,176.53876727591305,I,Dark,Green,368375.56575480313,43.00621098543998,Other,no
Female,158.54324484424822,I,Red,Brown,302276.079310727,42.63510673546173,Other,no
Female,162.64212070302028,I,Blond,Blue,209429.20967447857,29.185570533058666,Other,no
Male,178.02222037443502,I,Blond,Blue,289177.6273307887,35.512081604662036,Other,no
Female,160.99315146758022,I,Red,Brown,237138.01319100207,36.127678292443704,Copenhagen,no
Male,171.9891998650468,I,Dark,Green,486900.88889957813,55.8104414795651,Copenhagen,no
Male,180.68073812271615,J,Red,Brown,189091.95568143454,36.553572352423835,Other,yes
Female,161.5210955832254,I,Red,Brown,243206.85261662418,43.14911984370367,Copenhagen,no
Male,177.82772675872278,I,Dark,Green,427301.38915877,57.78950580677681,Copenhagen,no
Male,177.68166631615097,I,Dark,Green,311673.4196654007,43.727968826195905,Copenhagen,no
Male,177.1680638382738,I,Red,Brown,345558.1512059202,49.55143602432871,Copenhagen,yes
Female,164.7376543670214,J,Blond,Blue,220167.06569541674,29.42738167006337,Other,no
Female,166.15333543312727,J,Red,Brown,444582.3806181275,50.87859587761599,Other,yes
Male,174.76577349820428,I,Dark,Brown,392059.57835714973,48.30092065851052,Copenhagen,yes
Female,162.14641559351142,I,Red,Brown,391505.48785903945,38.62944453211359,Other,no
Female,161.40750795702814,I,Red,Brown,450297.4700197263,47.02298684957877,Other,yes
Male,178.1553940281544,I,Red,Brown,344064.46894035704,52.25757652517434,Copenhagen,yes
Male,177.5594957449437,J,Blond,Blue,218847.662520267,35.8624333092703,Copenhagen,no
Male,180.54988477618963,J,Red,Brown,232919.92333672976,38.08367836828954,Copenhagen,yes
Male,180.9250749817927,J,Dark,Green,301077.6294990096,47.433478326981586,Other,no
Male,178.5694291763026,I,Dark,Green,123320.37906404652,19.53226103321596,Copenhagen,no
Female,171.16553205843553,K,Blond,Blue,92796.76529563789,25.753035591958778,Copenhagen,no
Female,162.8583067355226,I,Dark,Green,418001.5471269477,48.90018421146342,Other,no
Female,164.50359549278795,I,Blond,Blue,340808.078823108,38.52125034842783,Copenhagen,no
Female,159.5004285783862,I,Red,Brown,357598.197285409,45.18354980258168,Copenhagen,yes
Female,162.44818896299407,I,Blond,Blue,238099.75467416082,33.19396967402642,Other,no
Male,172.32214186338058,I,Dark,Green,344425.8232733337,43.60249749273163,Other,no
Female,159.96495207379948,I,Dark,Brown,306356.8509997252,37.939250178975854,Copenhagen,no
Female,159.1110408999778,I,Blond,Blue,557127.1041724437,57.48590161759479,Other,yes
Female,164.89570278770313,I,Blond,Blue,339920.1241125036,48.2573544201952,Copenhagen,yes
Male,175.79674628458278,I,Red,Brown,399224.9896092507,56.70270738463454,Other,yes
Male,179.4043924995923,J,Dark,Green,234080.85128282703,24.790014327251484,Other,no
Female,169.7529759200503,J,Dark,Green,435946.97851605143,54.36501560951122,Other,no
Female,161.0374927315905,I,Red,Brown,346505.69217652775,42.27949796206998,Aarhus,no
Male,181.51764728757772,J,Blond,Blue,450078.2226477845,48.54909468151065,Other,yes
Male,175.4258390575369,I,Blond,Green,286683.512987102,37.460161305268436,Copenhagen,no
Male,183.52075478504358,J,Blond,Blue,268408.9964426667,43.62563921946603,Copenhagen,no
Female,171.9830454026246,K,Blond,Blue,542486.1173159631,63.601596900401844,Copenhagen,yes
Female,159.51299918460444,I,Dark,Green,547208.6545247303,61.26512350825787,Copenhagen,no
Female,168.02966447777874,J,Blond,Blue,434863.3617524232,51.16297336839642,Other,yes
Male,184.2601691779766,J,Dark,Green,438479.62969832186,51.368791439034474,Copenhagen,no
Female,167.40028458560946,J,Dark,Green,219277.598857291,31.118391183987143,Other,no
Male,177.78229932627048,I,Red,Brown,335174.00293176126,54.00792272290367,Copenhagen,yes
Male,183.3974498436236,J,Blond,Blue,424526.3511833799,42.8509973525177,Other,no
Female,160.6936689462551,I,Red,Brown,314207.89603802573,43.54416548357491,Other,no
Male,180.78228286192848,J,Dark,Brown,295448.0741174973,51.59275584202981,Copenhagen,yes
Female,160.85839818911265,I,Dark,Green,335935.30956758343,34.22213914764942,Other,no
Male,189.83503462069143,K,Red,Brown,295436.25607182086,48.47749457415714,Copenhagen,yes
Male,173.85824525725226,I,Red,Brown,444505.89210569207,56.97160803728699,Other,yes
Female,163.63908891319738,I,Red,Brown,328612.9859786081,48.94721587114424,Copenhagen,yes
Male,173.61288079775622,I,Blond,Blue,196690.69031096337,15.560178701627837,Other,no
Male,183.13391325379504,K,Red,Brown,547451.909433644,61.23339912772714,Copenhagen,yes
Female,167.47410824793653,J,Dark,Green,344957.7682781255,47.624503320086575,Copenhagen,no
Female,166.03140457145778,J,Dark,Green,232029.34205117187,31.89460928167246,Other,no
Male,174.6119180862683,I,Dark,Green,176186.33044619972,18.04452251281683,Aarhus,no
Male,177.43178362068446,I,Dark,Green,188987.6142576377,45.25432616058738,Copenhagen,no
Male,187.2223904088767,K,Blond,Blue,333790.040292879,51.894006556032885,Other,yes
Female,160.45214463688907,I,Blond,Blue,563346.8890890407,62.22674084877485,Other,yes
Female,164.9913309115069,I,Red,Brown,398977.3386583202,40.97490894462609,Other,no
Male,172.45445465469794,I,Red,Brown,211378.06114214327,25.805129757941394,Aarhus,no
Male,176.31382148059458,I,Red,Brown,375157.8109943957,42.389427685474715,Other,no
Male,177.29631764048602,I,Blond,Blue,290821.6899709687,38.57564919292608,Other,no
Female,160.31545243066714,I,Red,Brown,404064.23052399483,51.11949410781653,Other,yes
Male,177.2331698490412,J,Blond,Blue,395615.6483238742,40.806014889576446,Other,no
Male,181.10643851109614,J,Dark,Green,397462.8786500948,41.01002703443759,Other,no
Female,160.14219132764555,I,Blond,Blue,289146.4029078617,30.199959160167072,Other,no
Male,174.28003326767904,I,Dark,Green,479452.03162953653,55.736557158488445,Other,no
Male,175.18514717308807,I,Red,Brown,235124.99159165425,31.202628285581092,Other,no
Female,160.76378847410976,I,Dark,Blue,314649.2194264676,46.2856911038045,Copenhagen,yes
Male,179.3569161734738,J,Red,Green,231350.60728236067,32.77804799740636,Other,yes
Male,174.7767749551683,I,Blond,Brown,429517.2398262245,58.875394791620764,Copenhagen,yes
Female,176.97313236980384,K,Blond,Blue,221532.49983307804,33.569171155989935,Other,no
Female,177.2382271018305,K,Red,Brown,529244.2599018157,67.88512214216418,Copenhagen,yes
Female,173.34413413779762,K,Blond,Blue,386954.22281389305,61.24245555263487,Copenhagen,yes
Female,166.87462596761702,J,Blond,Blue,331424.0621496504,44.66928955619022,Copenhagen,no
Female,164.317950329154,I,Red,Brown,376860.661228164,39.333460615100854,Aarhus,no
Male,181.71011609799197,J,Red,Brown,335228.7786534708,33.29198731547423,Aarhus,yes
Male,177.1978674761815,I,Blond,Blue,422084.67710302013,63.16422481293094,Copenhagen,yes
Female,163.20409727699237,I,Dark,Brown,416739.5321638187,56.46427121268159,Copenhagen,yes
Male,174.46961692339246,I,Dark,Green,366416.21553077525,52.43750106041568,Copenhagen,no
Male,170.16198777967776,I,Blond,Blue,210554.5842554121,26.766698540114593,Copenhagen,no
Female,167.5448852140785,J,Blond,Blue,279719.32888129854,29.383060971061646,Other,no
Female,160.45164675509133,I,Red,Brown,426806.942408953,45.26407943766776,Other,yes
Female,159.72706712389882,I,Dark,Green,233266.9996732463,35.678861310170845,Copenhagen,no
Female,164.54408440218492,I,Blond,Blue,212519.05384219665,30.56986256697084,Copenhagen,no
Male,174.7749607793639,I,Red,Brown,309760.1335908324,45.64191159577191,Other,yes
Male,175.05174180060118,I,Red,Brown,167956.4613700035,31.150812669546802,Other,no
Male,179.28552660500384,J,Blond,Green,347564.71159510716,39.16740870654675,Other,no
Female,158.5622882661426,I,Blond,Blue,179601.13195214717,26.83619189447996,Other,no
Male,172.75127493377127,I,Blond,Brown,309732.38273706054,34.088860923434936,Aarhus,no
Female,169.0908345929396,J,Red,Green,490628.76635380846,50.2543524066967,Aarhus,yes
Male,177.44707511412255,I,Blond,Blue,151044.12308058154,14.324944828615733,Aarhus,no
Male,190.51745856998997,K,Dark,Green,248041.88352183945,40.08281955560244,Other,no
Male,174.49334340105077,I,Red,Brown,241743.53340553452,30.890442478764033,Other,no
Male,182.70890736044777,J,Dark,Green,160815.84506157463,32.97354065825022,Copenhagen,no
Male,175.45833996503433,I,Blond,Brown,362230.6163850635,50.931523681645785,Other,yes
Female,161.68938800985427,I,Red,Brown,309649.05784720037,38.226103767117706,Copenhagen,no
Female,166.9835353042476,J,Dark,Green,234574.84667866828,34.22672885539477,Copenhagen,no
Male,175.4846542871351,I,Red,Brown,347438.0488279255,28.15174040208737,Aarhus,no
Male,183.40239228207216,K,Dark,Green,304057.22634941834,28.786965974674352,Aarhus,no
Female,168.09094703727413,J,Red,Green,380689.03515189234,50.099031087661274,Copenhagen,yes
Female,157.4701958380129,I,Blond,Blue,263354.15877339686,31.89435484983961,Other,no
Male,185.71360607108565,K,Dark,Green,238748.30827604822,30.466569277822003,Copenhagen,no
Female,166.60209286641484,J,Red,Brown,401487.2545904907,43.29132414653114,Other,yes
Female,162.13572560069883,I,Blond,Blue,388410.4648970403,49.98392123183578,Other,yes
Male,179.97161868372248,J,Blond,Blue,402094.06457590056,51.76010943515624,Other,yes
Female,163.59466135351227,I,Blond,Blue,367654.1939592031,37.896731946071036,Other,no
Female,172.17461535264314,K,Red,Brown,246559.52345882414,39.52348785245151,Copenhagen,no
Male,177.33182659464998,I,Blond,Green,388800.4759060825,43.34353240608378,Other,no
Female,166.61459314474956,J,Dark,Green,376740.1443346038,50.598732824694274,Copenhagen,no
Female,159.48754720478345,I,Blond,Blue,322010.9262521638,51.67999430251975,Copenhagen,yes
Female,167.67765119883802,J,Blond,Green,355816.61389788665,38.61682232693896,Copenhagen,no
Female,164.1726982176527,I,Red,Blue,296853.1835988269,28.73624986090104,Other,no
Female,159.8025855639259,I,Red,Brown,170662.79256323926,30.2830489474523,Copenhagen,no
Male,173.03050531103327,I,Blond,Brown,247630.90504910285,37.674144257108644,Other,no
Male,173.48391908611958,I,Blond,Blue,142605.3120940095,23.272228037145645,Copenhagen,no
Female,160.36306902351362,I,Red,Brown,205431.40364028487,32.606516069349304,Other,no
Male,182.54942690155318,J,Blond,Blue,393506.0805175401,45.382882318695536,Copenhagen,yes
Male,187.65738075280817,K,Dark,Brown,468279.08924301236,61.693539037149414,Copenhagen,yes
Female,162.91662990486125,I,Red,Brown,402759.63436947286,44.439463819986656,Other,no
Male,172.29240230871372,I,Dark,Green,258838.83472244596,32.21478489219554,Aarhus,no
Female,161.36053522139022,I,Dark,Green,324530.38712420093,42.89013530418576,Other,no
Female,161.74868536692136,I,Dark,Blue,164545.5995991237,26.788717425561092,Copenhagen,no
Male,173.92460100243676,I,Dark,Brown,439578.41535438155,61.18240226688698,Other,yes
Female,169.46468981036114,J,Blond,Green,345258.31399208494,45.64236758890646,Copenhagen,no
Female,161.70067854689833,I,Red,Brown,455944.14799321874,57.32105514340189,Other,yes
Male,184.98276538673815,K,Dark,Green,373929.5072477435,42.33770449845278,Other,no
Female,160.19719302511018,I,Dark,Blue,369445.4690378534,29.39776841319972,Other,no
Female,159.13600666880976,I,Blond,Blue,388134.4420371019,60.052254883050864,Copenhagen,yes
Male,170.47687828381785,I,Dark,Green,347545.561932978,43.937659677805016,Other,no
Female,171.62754135353376,J,Blond,Brown,488512.1678031103,56.407127647352574,Other,yes
Female,168.2234373169011,J,Dark,Green,264544.14957819827,50.11811074055129,Copenhagen,no
Male,176.44821562616258,I,Dark,Green,486362.2064917085,49.54752761168591,Copenhagen,no
Male,173.90829578584302,I,Blond,Blue,275852.29644334887,35.69263321627932,Copenhagen,no
Male,173.05392346260055,I,Red,Brown,393806.74276265386,44.68351670514015,Aarhus,no
Male,175.08836967369032,I,Dark,Green,431777.55615345563,52.43424397173088,Other,no
Male,177.07979320370885,I,Blond,Blue,215636.35093579863,28.74283440351877,Other,no
Male,175.22106714571768,I,Dark,Green,407501.2866223586,55.68828145995498,Copenhagen,no
Female,162.75300655581447,I,Blond,Blue,385215.01910757966,54.14890865956143,Copenhagen,no
Male,174.96683431694953,I,Blond,Blue,347404.413304649,47.900181552922845,Other,yes
Male,181.10775281798732,J,Blond,Blue,204737.39374721271,27.478440029465087,Copenhagen,no
Male,171.98982552547835,I,Dark,Brown,394493.00489705603,45.82892517649443,Other,yes
Female,158.65665485610174,I,Blond,Blue,451548.0250232213,53.04891837945894,Copenhagen,yes
Female,158.53450506921175,I,Blond,Blue,332168.09388602036,45.97458547652288,Other,yes
Male,176.74686360128115,I,Dark,Brown,297443.42924048327,31.621139721834048,Other,no
Female,173.68176298289657,K,Blond,Blue,238528.52282930177,20.061543363381837,Other,no
Male,178.14690013252388,I,Blond,Blue,171267.2811414624,31.42190517916859,Copenhagen,no
Male,174.69390209878918,I,Red,Brown,151391.4323934714,14.13467775066931,Other,no
Male,172.78651832430336,I,Red,Brown,362395.2055368832,42.319354071377816,Copenhagen,no
Female,166.7238837964144,J,Blond,Blue,312721.426016869,46.53053586993964,Copenhagen,yes
Female,163.56209242301475,I,Red,Brown,392758.4158711799,49.251680323935375,Other,yes
Female,160.8503333648008,I,Blond,Blue,300208.36962489964,35.41863353545479,Copenhagen,no
Male,176.1592115194633,I,Dark,Green,296641.6377565538,43.704021272044216,Copenhagen,no
Female,169.21803354263474,J,Blond,Blue,480330.172194366,46.64409619634614,Aarhus,yes
Male,175.12259257379338,I,Blond,Blue,251286.50266058338,39.435156638385024,Other,no
Male,177.15174900907238,I,Red,Brown,666698.9254826948,70.98752071926253,Copenhagen,yes
Female,157.30613028455545,I,Blond,Blue,424636.6017987571,47.64506599592689,Other,yes
Female,164.5925853448072,J,Blond,Blue,538612.7418533989,69.15456161585479,Other,yes
Male,173.937076493421,I,Dark,Green,358849.84094684885,53.92975764905822,Copenhagen,no
Male,176.08831959092865,I,Red,Brown,441503.14553182933,46.58141654812928,Aarhus,yes
Male,175.70358633970972,I,Red,Brown,294674.062721362,43.955293095462366,Copenhagen,no
Male,176.23931486521897,I,Blond,Green,335039.05329067545,44.33711946567808,Other,no
Male,176.69424496276488,I,Dark,Green,308561.13627264206,45.06228588675528,Other,no
Male,179.14598440734238,J,Blond,Blue,341282.4498468712,34.4664103662278,Other,no
Female,169.55819706303464,K,Red,Brown,311135.1507065778,36.764310169100256,Other,no
Female,170.85140724698755,J,Dark,Green,215302.19931576969,32.43079136984797,Copenhagen,no
Female,161.00524165543357,I,Red,Brown,205520.7214779142,28.17878074540242,Other,no
Female,161.01753675740903,I,Dark,Green,409835.9399631825,51.359307278715406,Other,no
Male,175.89477834325493,I,Red,Brown,303583.81509227434,34.21248599379233,Copenhagen,no
Male,175.56205675789462,I,Red,Brown,363822.0348695342,42.07527521234947,Copenhagen,no
Female,159.27182230100343,I,Red,Brown,267583.51098582987,34.848662816814084,Aarhus,no
Female,168.22043805176182,J,Red,Brown,380170.17480418016,47.57275194621708,Other,yes
Female,166.19088934299592,J,Red,Brown,290695.3094636297,45.00019508765202,Copenhagen,yes
Male,173.87458942826834,I,Red,Brown,396367.70687282854,48.96723577789423,Other,yes
Male,188.3106066039372,K,Red,Brown,263765.580393562,42.93187900300606,Copenhagen,no
Female,170.89023811008826,J,Dark,Blue,364867.44979480235,44.9988718546318,Copenhagen,no
Male,181.46720706858818,J,Blond,Blue,207289.03161241274,30.69425669047324,Copenhagen,no
Male,172.0185540327407,I,Red,Brown,235423.52413881925,23.933554050211463,Aarhus,no
Male,173.67540281247045,I,Blond,Blue,300190.39308491076,35.71824409332587,Other,no
Male,171.303549205727,I,Blond,Blue,350939.36958165007,45.71700565247439,Copenhagen,yes
Male,174.81718270586154,I,Blond,Green,357207.1946000858,54.875079488086485,Copenhagen,no
Female,160.22875275481758,I,Blond,Blue,328794.51056494366,37.63334843656063,Other,no
Male,176.31774156696935,I,Blond,Blue,325303.4490531632,43.213437354617625,Copenhagen,no
Female,165.0065413829295,J,Blond,Green,283460.18306132895,41.975714162605726,Other,no
Male,184.587134555384,K,Red,Blue,292013.8567336771,40.766558244005765,Other,no
Female,165.9860712269444,J,Dark,Green,400257.63451578293,49.99344610479581,Aarhus,no
Male,183.05886455218507,J,Dark,Green,315110.7537540235,33.650927835460934,Other,no
Female,159.1771405551026,I,Red,Brown,7986.013966536266,5.940133541296435,Other,no
Female,165.90132895488406,J,Blond,Blue,402340.3259859058,43.717650842823815,Other,no
Male,175.9497921229809,I,Dark,Brown,492992.23319103254,58.05323523930243,Copenhagen,yes
Female,173.73469449182215,K,Dark,Blue,391388.6895247013,60.00559842358767,Copenhagen,yes
Male,173.76377596435648,I,Red,Brown,336813.9538454867,45.31725827876329,Copenhagen,yes
Male,183.3726111854188,J,Dark,Green,370460.8451355432,53.12790487912353,Copenhagen,no
Female,167.61802197939824,J,Red,Brown,354114.06972882693,53.198303187185985,Copenhagen,yes
Male,172.48448411013644,I,Blond,Brown,242384.9050869383,43.906062823978495,Other,no
Male,186.95147245472006,K,Red,Brown,37098.056053168955,24.002360875146916,Copenhagen,no
Female,159.64302255207028,I,Red,Brown,235642.6856807018,29.526654702257986,Other,no
Male,171.10246810132833,I,Dark,Green,277228.45592388994,27.58703054809558,Copenhagen,no
Male,170.5927004301964,I,Dark,Green,211087.67114859924,23.69028114950394,Other,no
Female,162.5529448715114,I,Red,Brown,356765.1264919088,45.655624757199554,Other,yes
Female,163.9904179322537,I,Dark,Green,210714.33733880796,28.766023560090865,Other,no
Female,162.92936618202964,I,Dark,Green,436134.42096111475,49.15743161615042,Other,no
Male,173.97039077355237,I,Blond,Blue,259704.5794422703,36.64911640673404,Other,no
Female,159.55232182348817,I,Dark,Green,490482.7596932892,62.4377600747926,Copenhagen,no
Female,169.0331461180471,J,Blond,Blue,418365.3627972035,55.16501873960245,Other,yes
Female,168.67254263567017,J,Blond,Blue,282174.6719763031,41.38942359757588,Copenhagen,no
Female,162.4757199583518,J,Blond,Blue,447147.755216855,55.383557269666746,Other,yes
Female,161.73070854145314,I,Red,Brown,218225.3434032338,35.18168135695508,Other,no
Male,191.405518059995,K,Blond,Brown,400228.2656744323,50.33480922331965,Copenhagen,yes
Female,167.2186456641815,J,Dark,Green,222514.78446370637,35.408075340317495,Other,no
Male,188.4440101267829,K,Blond,Blue,493084.074641128,57.669811560819674,Other,yes
Female,158.5652815788992,I,Red,Green,337714.0020372706,47.664206937574065,Other,no
Male,184.49645099172147,K,Dark,Green,313020.85554214614,42.47804560910924,Other,no
Female,162.9680876994004,J,Red,Green,420908.9735663287,44.70705861114088,Other,yes
Female,160.15252098590486,I,Blond,Blue,413535.7506903553,55.01634826195567,Other,yes
Male,176.34000686866068,I,Red,Brown,361925.22873585497,47.49999459861549,Other,yes
Female,168.0823562787725,J,Dark,Green,180351.66323887266,17.18683691147375,Copenhagen,no
Female,161.74373855799155,I,Blond,Green,180512.6374732934,21.112567290005188,Other,no
Female,169.00982642389224,J,Red,Brown,401925.9910036583,41.484174360722136,Aarhus,yes
Female,157.9970988714343,I,Red,Brown,214198.757413833,33.79008160994409,Copenhagen,no
Male,180.64985523646283,J,Dark,Green,323418.9190908343,38.185034722961255,Other,no
Female,161.84669110030194,I,Dark,Green,189496.32160960502,27.8167547055191,Copenhagen,no
Female,159.21833117200197,I,Dark,Green,234093.62385284738,38.850073864121356,Other,no
Female,170.9674860957494,K,Red,Brown,337936.2814730148,38.85640795781219,Other,no
Female,161.15975728635206,I,Dark,Green,212689.07988017733,43.99553484726526,Copenhagen,no
Male,181.8025358886795,J,Dark,Green,348437.7863386563,34.37937565030832,Other,no
Female,161.32896438787222,I,Blond,Blue,220660.61301838915,29.906410520351972,Copenhagen,no
Male,174.10045493230686,I,Red,Blue,429886.2678916757,56.570800850633894,Other,yes
Female,171.22324746426656,K,Dark,Green,152969.1339673427,32.326136502727856,Other,no
Female,159.67187738782494,I,Red,Brown,367134.73773941986,43.33951823674411,Other,no
Female,167.82797157808858,J,Blond,Blue,398416.72476141586,44.55413425143723,Other,no
Male,176.31498872448756,I,Red,Brown,425249.85433006287,54.545670571484365,Other,yes
Female,172.05861836310018,K,Dark,Green,328918.07433901826,56.18024857641399,Other,no
Male,178.02879692269022,J,Red,Brown,191948.03519562515,26.4974598590761,Aarhus,yes
Female,167.00608188130388,J,Blond,Blue,187571.149170777,29.280839167122743,Aarhus,no
Female,159.94642771252,I,Red,Brown,359016.59744016203,44.260207723782145,Copenhagen,no
Male,182.02097672186065,J,Red,Brown,503902.4470000416,59.25623635745722,Copenhagen,yes
Male,173.19617576289124,I,Red,Blue,304234.07817050157,52.35129625059988,Other,yes
Male,177.2000617399991,I,Dark,Blue,363143.8754722712,44.42774252396031,Other,no
Female,168.0879084935227,J,Red,Blue,275578.5767604638,42.9473128679932,Copenhagen,yes
Female,159.07034855389807,I,Red,Brown,406631.85674953717,53.58686485656445,Copenhagen,yes
Female,162.2480940208871,I,Blond,Blue,437396.44420052017,47.57878924743005,Other,yes
Male,180.10686502642872,J,Dark,Green,198727.25259999366,24.02922771421511,Copenhagen,no
Female,160.43979140940203,I,Dark,Green,324279.85572495975,55.44769999559888,Other,no
Male,174.71270913451377,I,Dark,Green,368801.7179129043,45.65273833061016,Other,no
Male,175.17423250772384,I,Dark,Green,415030.5187071087,49.711538859799646,Copenhagen,no
Male,172.3622079524223,I,Blond,Blue,442108.3668540883,55.38774695463212,Other,yes
Male,175.6719243059242,I,Dark,Brown,457467.210233229,52.64113681794767,Other,yes
Male,175.17463776979713,I,Red,Brown,248812.5852764658,38.4586319338442,Copenhagen,no
Female,163.89251645892574,I,Red,Blue,197502.96765837484,41.78636488677496,Copenhagen,no
Female,159.0692959435982,I,Dark,Green,529737.4620062854,63.24414208460725,Copenhagen,no
Female,162.14528507980177,I,Dark,Green,198865.3531305405,25.985032594981497,Other,no
Female,162.55683353793933,I,Blond,Blue,306477.14188579604,36.390437421454024,Other,no
Female,166.23537659449713,J,Blond,Blue,336730.4877335088,46.14638628271713,Copenhagen,yes
Female,165.88050990129256,J,Red,Brown,310337.81936547474,36.51608419967534,Other,yes
Male,172.1904211450666,I,Blond,Blue,282465.48242317664,36.688573820448255,Copenhagen,no
Female,163.6145032501271,J,Red,Brown,386080.01576799224,45.54389157137584,Other,yes
Female,168.49639831344481,J,Dark,Green,397254.6029217463,49.72926596543566,Other,no
Male,178.26618010863592,I,Red,Brown,224546.01442270755,25.529672493488945,Other,no
Male,173.626391685316,I,Red,Blue,402681.3655532871,51.49342492961208,Copenhagen,yes
Female,160.24413016219805,I,Red,Brown,480426.6243013276,50.77735842648022,Copenhagen,yes
Male,173.47853585741404,I,Red,Brown,378345.3285575644,50.735888054487575,Copenhagen,yes
Female,174.0376360573115,K,Red,Brown,283537.33833694115,37.349482303410504,Copenhagen,no
Male,182.21900788590506,J,Blond,Brown,263377.60119372356,25.36576138604474,Other,no
Male,187.55439639636091,K,Red,Green,286360.371544976,39.11736164066241,Other,no
Male,182.93402666291584,J,Blond,Blue,227680.7281055681,33.63250195997681,Other,no
Male,171.64458577850235,I,Dark,Green,252909.96162206144,30.075555029736066,Copenhagen,yes
Female,162.68907483898954,I,Dark,Green,304606.57936353394,51.11575877391247,Copenhagen,no
Male,185.1362688968692,K,Dark,Blue,387261.9314246289,39.65272259769046,Aarhus,no
Female,162.99741649489397,I,Red,Brown,197513.26258252177,28.33453602113035,Copenhagen,no
Female,176.28307932143022,K,Red,Blue,324408.25060881436,36.15427947265388,Other,no
Female,166.0683954559265,J,Blond,Brown,237628.86857594008,29.840288685252663,Other,no
Female,170.30159080496554,K,Dark,Green,146856.8728314777,22.847356191844327,Other,no
Male,176.53790772756335,I,Dark,Green,422825.95786552154,46.33289619305661,Other,no
Female,167.4728298902043,J,Dark,Blue,251041.10137527162,45.24163123777174,Copenhagen,yes
Male,185.1441524532452,K,Blond,Blue,370203.0223822741,43.02568070252278,Other,no
Female,161.405607922407,I,Red,Brown,236702.7201076859,24.130997096637955,Other,no
Male,175.67732473967072,I,Red,Brown,379433.3106267153,51.046701623306014,Copenhagen,yes
Male,172.4854544111623,I,Dark,Green,216467.67160036523,33.09944306411886,Other,no
Male,177.52155714865413,I,Dark,Green,450029.8452353169,45.60111659054799,Other,no
Male,189.21579215004394,K,Dark,Green,182954.7189734811,16.94899085428187,Aarhus,no
Male,181.7707166905835,J,Blond,Blue,253676.81077494525,38.59888915392921,Copenhagen,no
Male,188.12075128700036,K,Dark,Green,172791.99540591615,24.84791176348139,Other,no
Female,162.2307956895207,I,Dark,Green,250237.5332951998,35.8587324238094,Copenhagen,no
Male,171.6367111057242,I,Dark,Brown,187831.45270405486,19.764508377100725,Other,no
Female,160.62024020821175,I,Dark,Green,204391.6320763266,35.588712766268905,Other,no
Female,169.14225463206503,J,Dark,Green,406450.29101538245,47.89220852598928,Other,no
Male,180.1455283389757,J,Dark,Brown,404042.5013759207,34.39572605149273,Other,no
Male,178.4618460201886,I,Dark,Green,340628.1594679319,47.15745754979679,Copenhagen,no
Male,175.63661903850186,I,Dark,Green,376097.15612398426,61.09406685155553,Other,no
Male,176.62969617794045,J,Blond,Blue,331536.08611752634,52.21809594131912,Copenhagen,yes
Male,172.8066571863631,I,Blond,Blue,331547.8490489438,32.086878622150365,Other,no
Female,158.83782968905098,I,Red,Brown,332312.34165086696,51.74816012016554,Copenhagen,yes
Male,171.97576279776956,I,Dark,Green,270417.56405520823,34.23268011117173,Aarhus,no
Female,165.7621710402735,J,Dark,Green,243949.75097746617,33.17069631555248,Other,no
Female,162.3565649504671,I,Blond,Green,303565.1772587967,29.138757196882842,Aarhus,no
Male,186.39441848432324,K,Blond,Blue,268150.3128215551,33.336274149234654,Copenhagen,no
Female,162.16023594631076,I,Dark,Brown,222948.1569081999,30.50577245064526,Copenhagen,no
